,UserID,party,country,start,end,term,Photo,Gender,Death,Twitter,Homepage,Facebook,Instagram,Mail,date_brith,place_brith,url,full,aliases
5373,4262,Sozialdemokratische Partei Deutschlands,Germany,2009-07-14T00:00:00,2014-06-30T00:00:00,7.0,https://www.europarl.europa.eu/mepphoto/4262.jpg,M,,['https://twitter.com/jo_leinen'],['http://www.joleinen.de'],['https://www.facebook.com/JoLeinen'],,['jo.leinen@europarl.europa.eu'],1948-04-06T00:00:00,Bisten,http://www.europarl.europa.eu/meps/en/4262/name/cv,Jo LEINEN,"['Jo LEINEN', 'LEINEN', 'LEINEN Jo']"
5374,4262,Sozialdemokratische Partei Deutschlands,Germany,2014-07-01T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/4262.jpg,M,,['https://twitter.com/jo_leinen'],['http://www.joleinen.de'],['https://www.facebook.com/JoLeinen'],,['jo.leinen@europarl.europa.eu'],1948-04-06T00:00:00,Bisten,http://www.europarl.europa.eu/meps/en/4262/name/cv,Jo LEINEN,"['Jo LEINEN', 'LEINEN', 'LEINEN Jo']"
5375,23752,Vihreät,Finland,2003-04-07T00:00:00,2004-07-19T00:00:00,5.0,https://www.europarl.europa.eu/mepphoto/23752.jpg,F,,,,,,,1940-08-28T00:00:00,Vihti,http://www.europarl.europa.eu/meps/en/23752/name/cv,Uma AALTONEN,"['AALTONEN', 'AALTONEN Uma', 'Uma AALTONEN']"
5376,124882,Prawo i Sprawiedliwość,Poland,2014-07-01T00:00:00,2015-11-15T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/124882.jpg,M,,,,,,,1973-03-18T00:00:00,Wrocław,http://www.europarl.europa.eu/meps/en/124882/name/cv,Dawid Bohdan JACKIEWICZ,"['Dawid Bohdan JACKIEWICZ', 'JACKIEWICZ', 'JACKIEWICZ Dawid Bohdan']"
5377,96870,Freie Demokratische Partei,Germany,2009-07-14T00:00:00,2014-06-30T00:00:00,7.0,https://www.europarl.europa.eu/mepphoto/96870.jpg,F,,['http://twitter.com/gesine_meissner'],['http://www.gesine-meissner.de'],['https://www.facebook.com/Gesine.Meissner.Europa'],,['gesine.meissner@europarl.europa.eu'],1952-02-22T00:00:00,Uelzen,http://www.europarl.europa.eu/meps/en/96870/name/cv,Gesine MEISSNER,"['Gesine MEISSNER', 'MEISSNER', 'MEISSNER Gesine']"
5378,96870,Freie Demokratische Partei,Germany,2014-07-01T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/96870.jpg,F,,['http://twitter.com/gesine_meissner'],['http://www.gesine-meissner.de'],['https://www.facebook.com/Gesine.Meissner.Europa'],,['gesine.meissner@europarl.europa.eu'],1952-02-22T00:00:00,Uelzen,http://www.europarl.europa.eu/meps/en/96870/name/cv,Gesine MEISSNER,"['Gesine MEISSNER', 'MEISSNER', 'MEISSNER Gesine']"
5379,125105,Nieuw-Vlaamse Alliantie,Belgium,2014-07-01T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/125105.jpg,F,,['https://twitter.com/StevensHelga'],"['http://www.helgastevens.be', 'http://www.helgastevens.eu']",['http://www.facebook.com/HelgastevensNVA'],,['helga.stevens@europarl.europa.eu'],1968-08-09T00:00:00,Sint-Truiden,http://www.europarl.europa.eu/meps/en/125105/name/cv,Helga STEVENS,"['Helga STEVENS', 'STEVENS', 'STEVENS Helga']"
5380,131051,Partito Democratico,Italy,2015-02-18T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/131051.jpg,M,,,,,,['damiano.zoffoli@europarl.europa.eu'],1960-07-17T00:00:00,Cesenatico,http://www.europarl.europa.eu/meps/en/131051/name/cv,Damiano ZOFFOLI,"['Damiano ZOFFOLI', 'ZOFFOLI', 'ZOFFOLI Damiano']"
5381,96761,Christlich Demokratische Union Deutschlands,Germany,2009-07-14T00:00:00,2014-06-30T00:00:00,7.0,https://www.europarl.europa.eu/mepphoto/96761.jpg,M,,['http://twitter.com/AxelVossMdEP'],['http://www.axel-voss-europa.de/'],['https://www.facebook.com/AxelVossMdEP'],['https://www.instagram.com/axel.voss.mdep/'],['axel.voss@europarl.europa.eu'],1963-04-07T00:00:00,Hameln,http://www.europarl.europa.eu/meps/en/96761/name/cv,Axel VOSS,"['Axel VOSS', 'VOSS', 'VOSS Axel']"
5382,96761,Christlich Demokratische Union Deutschlands,Germany,2014-07-01T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/96761.jpg,M,,['http://twitter.com/AxelVossMdEP'],['http://www.axel-voss-europa.de/'],['https://www.facebook.com/AxelVossMdEP'],['https://www.instagram.com/axel.voss.mdep/'],['axel.voss@europarl.europa.eu'],1963-04-07T00:00:00,Hameln,http://www.europarl.europa.eu/meps/en/96761/name/cv,Axel VOSS,"['Axel VOSS', 'VOSS', 'VOSS Axel']"
5383,96761,Christlich Demokratische Union Deutschlands,Germany,2019-07-02T00:00:00,9999-12-31T00:00:00,9.0,https://www.europarl.europa.eu/mepphoto/96761.jpg,M,,['http://twitter.com/AxelVossMdEP'],['http://www.axel-voss-europa.de/'],['https://www.facebook.com/AxelVossMdEP'],['https://www.instagram.com/axel.voss.mdep/'],['axel.voss@europarl.europa.eu'],1963-04-07T00:00:00,Hameln,http://www.europarl.europa.eu/meps/en/96761/name/cv,Axel VOSS,"['Axel VOSS', 'VOSS', 'VOSS Axel']"
5384,131750,Partidul Naţional Liberal,Romania,2015-03-02T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/131750.jpg,M,,['https://twitter.com/turcanu2014'],['http://www.mihaiturcanu.ro/'],['https://www.facebook.com/Turcanu.Mihai.Pagina.Oficiala'],,['mihai.turcanu@europarl.europa.eu'],1975-11-02T00:00:00,Botoșani,http://www.europarl.europa.eu/meps/en/131750/name/cv,Mihai ŢURCANU,"['Mihai ŢURCANU', 'Mihai ȚURCANU', 'ŢURCANU', 'ŢURCANU Mihai', 'ȚURCANU', 'ȚURCANU Mihai']"
5385,2128,Suomen Keskusta,Finland,1995-01-01T00:00:00,1996-11-10T00:00:00,4.0,https://www.europarl.europa.eu/mepphoto/2128.jpg,M,,,,,,,1946-09-02T00:00:00,Kemin maalaiskunta,http://www.europarl.europa.eu/meps/en/2128/name/cv,Paavo VÄYRYNEN,"['Paavo VÄYRYNEN', 'VÄYRYNEN', 'VÄYRYNEN Paavo']"
5386,2128,Suomen Keskusta,Finland,1996-11-11T00:00:00,1999-07-19T00:00:00,4.0,https://www.europarl.europa.eu/mepphoto/2128.jpg,M,,,,,,,1946-09-02T00:00:00,Kemin maalaiskunta,http://www.europarl.europa.eu/meps/en/2128/name/cv,Paavo VÄYRYNEN,"['Paavo VÄYRYNEN', 'VÄYRYNEN', 'VÄYRYNEN Paavo']"
5387,2128,Suomen Keskusta,Finland,1999-07-20T00:00:00,2004-07-19T00:00:00,5.0,https://www.europarl.europa.eu/mepphoto/2128.jpg,M,,,,,,,1946-09-02T00:00:00,Kemin maalaiskunta,http://www.europarl.europa.eu/meps/en/2128/name/cv,Paavo VÄYRYNEN,"['Paavo VÄYRYNEN', 'VÄYRYNEN', 'VÄYRYNEN Paavo']"
5388,2128,Suomen Keskusta,Finland,2004-07-20T00:00:00,2007-04-18T00:00:00,6.0,https://www.europarl.europa.eu/mepphoto/2128.jpg,M,,,,,,,1946-09-02T00:00:00,Kemin maalaiskunta,http://www.europarl.europa.eu/meps/en/2128/name/cv,Paavo VÄYRYNEN,"['Paavo VÄYRYNEN', 'VÄYRYNEN', 'VÄYRYNEN Paavo']"
5389,2128,Suomen Keskusta,Finland,2014-07-01T00:00:00,2018-06-11T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/2128.jpg,M,,,,,,,1946-09-02T00:00:00,Kemin maalaiskunta,http://www.europarl.europa.eu/meps/en/2128/name/cv,Paavo VÄYRYNEN,"['Paavo VÄYRYNEN', 'VÄYRYNEN', 'VÄYRYNEN Paavo']"
5390,132925,Prawo i Sprawiedliwość,Poland,2015-06-11T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/132925.jpg,M,,,,,,['edward.czesak@europarl.europa.eu'],1951-02-22T00:00:00,Tarnòw,http://www.europarl.europa.eu/meps/en/132925/name/cv,Edward CZESAK,"['CZESAK', 'CZESAK Edward', 'Edward CZESAK']"
5391,96709,"Venstre, Danmarks Liberale Parti",Denmark,2009-07-14T00:00:00,2014-06-30T00:00:00,7.0,https://www.europarl.europa.eu/mepphoto/96709.jpg,M,,['http://twitter.com/loekkegaard_mep'],,['https://www.facebook.com/morten.lokkegaard'],['https://www.instagram.com/mortenlokkegaard'],['morten.lokkegaard@europarl.europa.eu'],1964-12-20T00:00:00,Helsingør,http://www.europarl.europa.eu/meps/en/96709/name/cv,Morten LØKKEGAARD,"['LØKKEGAARD', 'LØKKEGAARD Morten', 'Morten Lokkegaard', 'Morten LØKKEGAARD']"
5392,96709,"Venstre, Danmarks Liberale Parti",Denmark,2016-03-03T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/96709.jpg,M,,['http://twitter.com/loekkegaard_mep'],,['https://www.facebook.com/morten.lokkegaard'],['https://www.instagram.com/mortenlokkegaard'],['morten.lokkegaard@europarl.europa.eu'],1964-12-20T00:00:00,Helsingør,http://www.europarl.europa.eu/meps/en/96709/name/cv,Morten LØKKEGAARD,"['LØKKEGAARD', 'LØKKEGAARD Morten', 'Morten Lokkegaard', 'Morten LØKKEGAARD']"
5393,96709,"Venstre, Danmarks Liberale Parti",Denmark,2019-07-02T00:00:00,9999-12-31T00:00:00,9.0,https://www.europarl.europa.eu/mepphoto/96709.jpg,M,,['http://twitter.com/loekkegaard_mep'],,['https://www.facebook.com/morten.lokkegaard'],['https://www.instagram.com/mortenlokkegaard'],['morten.lokkegaard@europarl.europa.eu'],1964-12-20T00:00:00,Helsingør,http://www.europarl.europa.eu/meps/en/96709/name/cv,Morten LØKKEGAARD,"['LØKKEGAARD', 'LØKKEGAARD Morten', 'Morten Lokkegaard', 'Morten LØKKEGAARD']"
5394,188945,Christlich Demokratische Union Deutschlands,Germany,2017-07-24T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/188945.jpg,M,,['https://twitter.com/RadtkeMdEP'],['http://www.dennis-radtke.eu'],['https://www.facebook.com/DennisRadtkeMdEP/'],['https://www.instagram.com/dennisradtkemdep/'],['dennis.radtke@europarl.europa.eu'],1979-04-29T00:00:00,Bochum,http://www.europarl.europa.eu/meps/en/188945/name/cv,Dennis RADTKE,"['Dennis RADTKE', 'RADTKE', 'RADTKE Dennis']"
5395,188945,Christlich Demokratische Union Deutschlands,Germany,2019-07-02T00:00:00,9999-12-31T00:00:00,9.0,https://www.europarl.europa.eu/mepphoto/188945.jpg,M,,['https://twitter.com/RadtkeMdEP'],['http://www.dennis-radtke.eu'],['https://www.facebook.com/DennisRadtkeMdEP/'],['https://www.instagram.com/dennisradtkemdep/'],['dennis.radtke@europarl.europa.eu'],1979-04-29T00:00:00,Bochum,http://www.europarl.europa.eu/meps/en/188945/name/cv,Dennis RADTKE,"['Dennis RADTKE', 'RADTKE', 'RADTKE Dennis']"
5396,189507,Strana svobodných občanů,Czechia,2017-09-05T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/189507.jpg,M,,,,,,['jiri.payne@europarl.europa.eu'],1956-07-07T00:00:00,Praha,http://www.europarl.europa.eu/meps/en/189507/name/cv,Jiří PAYNE,"['Jiří PAYNE', 'PAYNE', 'PAYNE Jiří']"
5397,190518,Alternative für Deutschland,Germany,2017-11-08T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/190518.jpg,M,,,,,,['joerg.meuthen@europarl.europa.eu'],1961-06-29T00:00:00,Essen,http://www.europarl.europa.eu/meps/en/190518/name/cv,Jörg MEUTHEN,"['Jörg MEUTHEN', 'MEUTHEN', 'MEUTHEN Jörg']"
5398,190518,Alternative für Deutschland,Germany,2019-07-02T00:00:00,2022-01-27T00:00:00,9.0,https://www.europarl.europa.eu/mepphoto/190518.jpg,M,,,,,,['joerg.meuthen@europarl.europa.eu'],1961-06-29T00:00:00,Essen,http://www.europarl.europa.eu/meps/en/190518/name/cv,Jörg MEUTHEN,"['Jörg MEUTHEN', 'MEUTHEN', 'MEUTHEN Jörg']"
5399,190518,Independent,Germany,2022-01-28T00:00:00,2022-06-09T00:00:00,9.0,https://www.europarl.europa.eu/mepphoto/190518.jpg,M,,,,,,['joerg.meuthen@europarl.europa.eu'],1961-06-29T00:00:00,Essen,http://www.europarl.europa.eu/meps/en/190518/name/cv,Jörg MEUTHEN,"['Jörg MEUTHEN', 'MEUTHEN', 'MEUTHEN Jörg']"
5400,190518,Deutsche Zentrumspartei,Germany,2022-06-10T00:00:00,2023-09-08T00:00:00,9.0,https://www.europarl.europa.eu/mepphoto/190518.jpg,M,,,,,,['joerg.meuthen@europarl.europa.eu'],1961-06-29T00:00:00,Essen,http://www.europarl.europa.eu/meps/en/190518/name/cv,Jörg MEUTHEN,"['Jörg MEUTHEN', 'MEUTHEN', 'MEUTHEN Jörg']"
5401,190518,Independent,Germany,2023-09-09T00:00:00,9999-12-31T00:00:00,9.0,https://www.europarl.europa.eu/mepphoto/190518.jpg,M,,,,,,['joerg.meuthen@europarl.europa.eu'],1961-06-29T00:00:00,Essen,http://www.europarl.europa.eu/meps/en/190518/name/cv,Jörg MEUTHEN,"['Jörg MEUTHEN', 'MEUTHEN', 'MEUTHEN Jörg']"
5402,188622,Conservative Party,United Kingdom,2017-06-29T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/188622.jpg,M,,,,,,['rupert.matthews@europarl.europa.eu'],1961-12-05T00:00:00,Dorking,http://www.europarl.europa.eu/meps/en/188622/name/cv,Rupert MATTHEWS,"['MATTHEWS', 'MATTHEWS Rupert', 'Rupert MATTHEWS']"
5403,183338,Miljöpartiet de gröna,Sweden,2016-06-07T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/183338.jpg,M,,['https://twitter.com/jakopdalunde?'],,['https://www.facebook.com/jakopdalundeMEP/'],['https://www.instagram.com/jakopdalunde/'],['jakop.dalunde@europarl.europa.eu '],1984-02-02T00:00:00,Stockholm,http://www.europarl.europa.eu/meps/en/183338/name/cv,Jakop G. DALUNDE,"['DALUNDE', 'DALUNDE Jakop', 'DALUNDE Jakop G.', 'Jakop DALUNDE', 'Jakop G. DALUNDE']"
5404,183338,Miljöpartiet de gröna,Sweden,2020-02-01T00:00:00,9999-12-31T00:00:00,9.0,https://www.europarl.europa.eu/mepphoto/183338.jpg,M,,['https://twitter.com/jakopdalunde?'],,['https://www.facebook.com/jakopdalundeMEP/'],['https://www.instagram.com/jakopdalunde/'],['jakop.dalunde@europarl.europa.eu '],1984-02-02T00:00:00,Stockholm,http://www.europarl.europa.eu/meps/en/183338/name/cv,Jakop G. DALUNDE,"['DALUNDE', 'DALUNDE Jakop', 'DALUNDE Jakop G.', 'Jakop DALUNDE', 'Jakop G. DALUNDE']"
5405,124799,Partito Democratico,Italy,2014-07-01T00:00:00,2015-02-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/124799.jpg,F,,['https://twitter.com/ale_moretti'],['https://alessandramoretti.eu/'],['https://www.facebook.com/alessandramorettiPD'],,['alessandra.moretti@europarl.europa.eu'],1973-06-24T00:00:00,Vicenza,http://www.europarl.europa.eu/meps/en/124799/name/cv,Alessandra MORETTI,"['Alessandra MORETTI', 'MORETTI', 'MORETTI Alessandra']"
5406,124799,Partito Democratico,Italy,2019-07-02T00:00:00,9999-12-31T00:00:00,9.0,https://www.europarl.europa.eu/mepphoto/124799.jpg,F,,['https://twitter.com/ale_moretti'],['https://alessandramoretti.eu/'],['https://www.facebook.com/alessandramorettiPD'],,['alessandra.moretti@europarl.europa.eu'],1973-06-24T00:00:00,Vicenza,http://www.europarl.europa.eu/meps/en/124799/name/cv,Alessandra MORETTI,"['Alessandra MORETTI', 'MORETTI', 'MORETTI Alessandra']"
5407,124837,Sozialdemokratische Partei Deutschlands,Germany,2014-07-01T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/124837.jpg,M,,,,['https://www.facebook.com/joachim.schuster.eu'],,['joachim.schuster@europarl.europa.eu'],1962-10-28T00:00:00,Rastatt,http://www.europarl.europa.eu/meps/en/124837/name/cv,Joachim SCHUSTER,"['Joachim SCHUSTER', 'SCHUSTER', 'SCHUSTER Joachim']"
5408,124837,Sozialdemokratische Partei Deutschlands,Germany,2019-07-02T00:00:00,9999-12-31T00:00:00,9.0,https://www.europarl.europa.eu/mepphoto/124837.jpg,M,,,,['https://www.facebook.com/joachim.schuster.eu'],,['joachim.schuster@europarl.europa.eu'],1962-10-28T00:00:00,Rastatt,http://www.europarl.europa.eu/meps/en/124837/name/cv,Joachim SCHUSTER,"['Joachim SCHUSTER', 'SCHUSTER', 'SCHUSTER Joachim']"
5409,1928,Christlich Demokratische Union Deutschlands,Germany,1994-07-19T00:00:00,1999-07-19T00:00:00,4.0,https://www.europarl.europa.eu/mepphoto/1928.jpg,M,,['https://twitter.com/langen_werner'],['http://www.werner-langen.de'],['https://www.facebook.com/Werner-Langen-562512487251956/'],,['werner.langen@europarl.europa.eu'],1949-11-27T00:00:00,Müden/Mosel,http://www.europarl.europa.eu/meps/en/1928/name/cv,Werner LANGEN,"['LANGEN', 'LANGEN Werner', 'Werner LANGEN']"
5410,1928,Christlich Demokratische Union Deutschlands,Germany,1999-07-20T00:00:00,2004-07-19T00:00:00,5.0,https://www.europarl.europa.eu/mepphoto/1928.jpg,M,,['https://twitter.com/langen_werner'],['http://www.werner-langen.de'],['https://www.facebook.com/Werner-Langen-562512487251956/'],,['werner.langen@europarl.europa.eu'],1949-11-27T00:00:00,Müden/Mosel,http://www.europarl.europa.eu/meps/en/1928/name/cv,Werner LANGEN,"['LANGEN', 'LANGEN Werner', 'Werner LANGEN']"
5411,1928,Christlich Demokratische Union Deutschlands,Germany,2004-07-20T00:00:00,2009-07-13T00:00:00,6.0,https://www.europarl.europa.eu/mepphoto/1928.jpg,M,,['https://twitter.com/langen_werner'],['http://www.werner-langen.de'],['https://www.facebook.com/Werner-Langen-562512487251956/'],,['werner.langen@europarl.europa.eu'],1949-11-27T00:00:00,Müden/Mosel,http://www.europarl.europa.eu/meps/en/1928/name/cv,Werner LANGEN,"['LANGEN', 'LANGEN Werner', 'Werner LANGEN']"
5412,1928,Christlich Demokratische Union Deutschlands,Germany,2009-07-14T00:00:00,2014-06-30T00:00:00,7.0,https://www.europarl.europa.eu/mepphoto/1928.jpg,M,,['https://twitter.com/langen_werner'],['http://www.werner-langen.de'],['https://www.facebook.com/Werner-Langen-562512487251956/'],,['werner.langen@europarl.europa.eu'],1949-11-27T00:00:00,Müden/Mosel,http://www.europarl.europa.eu/meps/en/1928/name/cv,Werner LANGEN,"['LANGEN', 'LANGEN Werner', 'Werner LANGEN']"
5413,1928,Christlich Demokratische Union Deutschlands,Germany,2014-07-01T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/1928.jpg,M,,['https://twitter.com/langen_werner'],['http://www.werner-langen.de'],['https://www.facebook.com/Werner-Langen-562512487251956/'],,['werner.langen@europarl.europa.eu'],1949-11-27T00:00:00,Müden/Mosel,http://www.europarl.europa.eu/meps/en/1928/name/cv,Werner LANGEN,"['LANGEN', 'LANGEN Werner', 'Werner LANGEN']"
5414,4246,Österreichische Volkspartei,Austria,1999-07-20T00:00:00,2004-07-19T00:00:00,5.0,https://www.europarl.europa.eu/mepphoto/4246.jpg,M,,['https://twitter.com/othmar_karas'],['http://www.othmar-karas.at'],['https://www.facebook.com/othmar.karas'],['https://www.instagram.com/othmar_karas'],['othmar.karas@europarl.europa.eu'],1957-12-24T00:00:00,Ybbs an der Donau,http://www.europarl.europa.eu/meps/en/4246/name/cv,Othmar KARAS,"['KARAS', 'KARAS Othmar', 'Othmar KARAS']"
5415,4246,Österreichische Volkspartei - Liste Ursula Stenzel,Austria,2004-07-20T00:00:00,2009-07-13T00:00:00,6.0,https://www.europarl.europa.eu/mepphoto/4246.jpg,M,,['https://twitter.com/othmar_karas'],['http://www.othmar-karas.at'],['https://www.facebook.com/othmar.karas'],['https://www.instagram.com/othmar_karas'],['othmar.karas@europarl.europa.eu'],1957-12-24T00:00:00,Ybbs an der Donau,http://www.europarl.europa.eu/meps/en/4246/name/cv,Othmar KARAS,"['KARAS', 'KARAS Othmar', 'Othmar KARAS']"
5416,4246,Österreichische Volkspartei,Austria,2009-07-14T00:00:00,2014-06-30T00:00:00,7.0,https://www.europarl.europa.eu/mepphoto/4246.jpg,M,,['https://twitter.com/othmar_karas'],['http://www.othmar-karas.at'],['https://www.facebook.com/othmar.karas'],['https://www.instagram.com/othmar_karas'],['othmar.karas@europarl.europa.eu'],1957-12-24T00:00:00,Ybbs an der Donau,http://www.europarl.europa.eu/meps/en/4246/name/cv,Othmar KARAS,"['KARAS', 'KARAS Othmar', 'Othmar KARAS']"
5417,4246,Österreichische Volkspartei,Austria,2014-07-01T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/4246.jpg,M,,['https://twitter.com/othmar_karas'],['http://www.othmar-karas.at'],['https://www.facebook.com/othmar.karas'],['https://www.instagram.com/othmar_karas'],['othmar.karas@europarl.europa.eu'],1957-12-24T00:00:00,Ybbs an der Donau,http://www.europarl.europa.eu/meps/en/4246/name/cv,Othmar KARAS,"['KARAS', 'KARAS Othmar', 'Othmar KARAS']"
5418,4246,Österreichische Volkspartei,Austria,2019-07-02T00:00:00,9999-12-31T00:00:00,9.0,https://www.europarl.europa.eu/mepphoto/4246.jpg,M,,['https://twitter.com/othmar_karas'],['http://www.othmar-karas.at'],['https://www.facebook.com/othmar.karas'],['https://www.instagram.com/othmar_karas'],['othmar.karas@europarl.europa.eu'],1957-12-24T00:00:00,Ybbs an der Donau,http://www.europarl.europa.eu/meps/en/4246/name/cv,Othmar KARAS,"['KARAS', 'KARAS Othmar', 'Othmar KARAS']"
5419,28224,Christlich Demokratische Union Deutschlands,Germany,2004-07-20T00:00:00,2009-07-13T00:00:00,6.0,https://www.europarl.europa.eu/mepphoto/28224.jpg,M,,['https://twitter.com/markuspiepermep'],['http://www.markus-pieper.eu/'],['https://www.facebook.com/markuspieperMEP'],['https://instagram.com/markuspiepermep?igshid=157d7sm20rmlr'],['markus.pieper@europarl.europa.eu'],1963-05-15T00:00:00,Hameln,http://www.europarl.europa.eu/meps/en/28224/name/cv,Markus PIEPER,"['Markus PIEPER', 'PIEPER', 'PIEPER Markus']"
5420,28224,Christlich Demokratische Union Deutschlands,Germany,2009-07-14T00:00:00,2014-06-30T00:00:00,7.0,https://www.europarl.europa.eu/mepphoto/28224.jpg,M,,['https://twitter.com/markuspiepermep'],['http://www.markus-pieper.eu/'],['https://www.facebook.com/markuspieperMEP'],['https://instagram.com/markuspiepermep?igshid=157d7sm20rmlr'],['markus.pieper@europarl.europa.eu'],1963-05-15T00:00:00,Hameln,http://www.europarl.europa.eu/meps/en/28224/name/cv,Markus PIEPER,"['Markus PIEPER', 'PIEPER', 'PIEPER Markus']"
5421,28224,Christlich Demokratische Union Deutschlands,Germany,2014-07-01T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/28224.jpg,M,,['https://twitter.com/markuspiepermep'],['http://www.markus-pieper.eu/'],['https://www.facebook.com/markuspieperMEP'],['https://instagram.com/markuspiepermep?igshid=157d7sm20rmlr'],['markus.pieper@europarl.europa.eu'],1963-05-15T00:00:00,Hameln,http://www.europarl.europa.eu/meps/en/28224/name/cv,Markus PIEPER,"['Markus PIEPER', 'PIEPER', 'PIEPER Markus']"
5422,28224,Christlich Demokratische Union Deutschlands,Germany,2019-07-02T00:00:00,9999-12-31T00:00:00,9.0,https://www.europarl.europa.eu/mepphoto/28224.jpg,M,,['https://twitter.com/markuspiepermep'],['http://www.markus-pieper.eu/'],['https://www.facebook.com/markuspieperMEP'],['https://instagram.com/markuspiepermep?igshid=157d7sm20rmlr'],['markus.pieper@europarl.europa.eu'],1963-05-15T00:00:00,Hameln,http://www.europarl.europa.eu/meps/en/28224/name/cv,Markus PIEPER,"['Markus PIEPER', 'PIEPER', 'PIEPER Markus']"
5423,124747,Partido Socialista,Portugal,2014-07-01T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/124747.jpg,M,,,['https://pedrosilvapereira.pt/'],,,['pedro.silvapereira@europarl.europa.eu'],1962-08-15T00:00:00,,http://www.europarl.europa.eu/meps/en/124747/name/cv,Pedro SILVA PEREIRA,"['Pedro SILVA PEREIRA', 'SILVA PEREIRA', 'SILVA PEREIRA Pedro']"
5424,124747,Partido Socialista,Portugal,2019-07-02T00:00:00,9999-12-31T00:00:00,9.0,https://www.europarl.europa.eu/mepphoto/124747.jpg,M,,,['https://pedrosilvapereira.pt/'],,,['pedro.silvapereira@europarl.europa.eu'],1962-08-15T00:00:00,,http://www.europarl.europa.eu/meps/en/124747/name/cv,Pedro SILVA PEREIRA,"['Pedro SILVA PEREIRA', 'SILVA PEREIRA', 'SILVA PEREIRA Pedro']"
5425,125016,Österreichische Volkspartei,Austria,2014-07-01T00:00:00,2019-07-01T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/125016.jpg,F,,['https://twitter.com/Schmidt_Clau'],['http://www.schmidt-claudia.eu/'],"['https://www.facebook.com/claudia.schmidt.7712', 'https://www.facebook.com/ClaudiaSchmidtEU']",['https://www.instagram.com/claudiaschmidteu/'],['claudia.schmidt@europarl.europa.eu'],1963-04-26T00:00:00,Salzburg,http://www.europarl.europa.eu/meps/en/125016/name/cv,Claudia SCHMIDT,"['Claudia SCHMIDT', 'SCHMIDT', 'SCHMIDT Claudia']"
5426,96763,Partido Popular,Spain,2009-07-14T00:00:00,2014-06-30T00:00:00,7.0,https://www.europarl.europa.eu/mepphoto/96763.jpg,M,,,,,,,1975-01-28T00:00:00,Pamplona,http://www.europarl.europa.eu/meps/en/96763/name/cv,Pablo ZALBA BIDEGAIN,"['Pablo ZALBA BIDEGAIN', 'ZALBA BIDEGAIN', 'ZALBA BIDEGAIN Pablo']"
5427,96763,Partido Popular,Spain,2014-07-01T00:00:00,2016-11-17T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/96763.jpg,M,,,,,,,1975-01-28T00:00:00,Pamplona,http://www.europarl.europa.eu/meps/en/96763/name/cv,Pablo ZALBA BIDEGAIN,"['Pablo ZALBA BIDEGAIN', 'ZALBA BIDEGAIN', 'ZALBA BIDEGAIN Pablo']"
5428,124764,Forza Italia,Italy,2014-07-01T00:00:00,2015-07-09T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/124764.jpg,M,,,,,,,1968-09-07T00:00:00,Viareggio,http://www.europarl.europa.eu/meps/en/124764/name/cv,Giovanni TOTI,"['Giovanni TOTI', 'TOTI', 'TOTI Giovanni']"
5429,124729,Union pour un Mouvement Populaire,France,2014-07-01T00:00:00,2015-05-29T00:00:00,8.0,https://www.europarl.europa.eu/mepphoto/124729.jpg,M,,['https://twitter.com/RenaudMuselier'],['http://www.renaudmuselier.fr/'],['https://www.facebook.com/muselierrenaud'],,['renaud.muselier@europarl.europa.eu'],1959-05-06T00:00:00,Marseille,http://www.europarl.europa.eu/meps/en/124729/name/cv,Renaud MUSELIER,"['MUSELIER', 'MUSELIER Renaud', 'Renaud MUSELIER']"
